,close,date,high,low,open,volume
29,267.7,2018-10-03 10:30:00+05:30,267.7,267.7,267.7,0
30,272.9,2018-10-03 10:45:00+05:30,272.9,267.7,267.7,75
31,272.9,2018-10-03 11:00:00+05:30,272.9,272.9,272.9,0
32,272.9,2018-10-03 11:15:00+05:30,272.9,272.9,272.9,0
33,267.85,2018-10-03 11:30:00+05:30,272.9,267.85,272.9,150
34,267.85,2018-10-03 11:45:00+05:30,267.85,267.85,267.85,0
35,248.0,2018-10-03 12:00:00+05:30,267.85,247.65,267.85,150
36,248.0,2018-10-03 12:15:00+05:30,248.0,248.0,248.0,0
37,256.2,2018-10-03 12:30:00+05:30,256.2,248.0,248.0,150
38,256.2,2018-10-03 12:45:00+05:30,256.2,256.2,256.2,0
39,253.1,2018-10-03 13:00:00+05:30,261.75,253.1,256.2,450
40,248.95,2018-10-03 13:15:00+05:30,253.1,248.95,253.1,225
41,256.45,2018-10-03 13:30:00+05:30,256.45,248.95,248.95,150
42,256.45,2018-10-03 13:45:00+05:30,256.45,256.45,256.45,0
43,256.45,2018-10-03 14:00:00+05:30,256.45,256.45,256.45,0
44,271.65,2018-10-03 14:15:00+05:30,271.65,256.45,256.45,225
45,280.0,2018-10-03 14:30:00+05:30,280.0,267.1,271.65,225
46,291.0,2018-10-03 14:45:00+05:30,293.3,277.0,280.0,975
47,296.1,2018-10-03 15:00:00+05:30,300.0,291.0,291.0,225
48,297.4,2018-10-03 15:15:00+05:30,300.45,296.1,296.1,750
49,361.85,2018-10-04 09:15:00+05:30,378.0,355.0,378.0,300
50,365.0,2018-10-04 09:30:00+05:30,365.0,358.0,361.85,150
51,360.0,2018-10-04 09:45:00+05:30,365.0,360.0,365.0,75
52,374.05,2018-10-04 10:00:00+05:30,374.85,360.0,360.0,300
53,374.05,2018-10-04 10:15:00+05:30,374.05,374.05,374.05,0
54,374.05,2018-10-04 10:30:00+05:30,374.05,374.05,374.05,0
55,374.05,2018-10-04 10:45:00+05:30,374.05,374.05,374.05,0
56,385.9,2018-10-04 11:00:00+05:30,385.9,374.05,374.05,75
57,385.9,2018-10-04 11:15:00+05:30,385.9,385.9,385.9,0
58,405.6,2018-10-04 11:30:00+05:30,405.6,385.9,385.9,150
59,406.0,2018-10-04 11:45:00+05:30,406.0,405.6,405.6,150
60,406.0,2018-10-04 12:00:00+05:30,406.0,406.0,406.0,0
61,389.9,2018-10-04 12:15:00+05:30,406.0,389.45,406.0,300
62,389.9,2018-10-04 12:30:00+05:30,389.9,389.9,389.9,0
63,389.9,2018-10-04 12:45:00+05:30,389.9,389.9,389.9,0
64,389.9,2018-10-04 13:00:00+05:30,389.9,389.9,389.9,0
65,389.9,2018-10-04 13:15:00+05:30,389.9,389.9,389.9,0
66,409.85,2018-10-04 13:30:00+05:30,409.85,389.9,389.9,150
67,407.85,2018-10-04 13:45:00+05:30,409.85,407.85,409.85,150
68,407.85,2018-10-04 14:00:00+05:30,407.85,407.85,407.85,0
69,390.0,2018-10-04 14:15:00+05:30,407.85,390.0,407.85,75
70,373.85,2018-10-04 14:30:00+05:30,390.0,373.5,390.0,375
71,389.3,2018-10-04 14:45:00+05:30,389.3,368.35,373.85,300
72,378.1,2018-10-04 15:00:00+05:30,389.3,378.1,389.3,75
73,378.1,2018-10-04 15:15:00+05:30,378.1,378.1,378.1,0
74,447.85,2018-10-05 09:45:00+05:30,447.85,447.85,447.85,150
75,447.85,2018-10-05 10:00:00+05:30,447.85,447.85,447.85,0
76,470.0,2018-10-05 10:15:00+05:30,470.0,447.85,447.85,75
77,470.0,2018-10-05 10:30:00+05:30,470.0,470.0,470.0,0
78,470.0,2018-10-05 10:45:00+05:30,470.0,470.0,470.0,0
79,470.0,2018-10-05 11:00:00+05:30,470.0,470.0,470.0,0
80,470.0,2018-10-05 11:15:00+05:30,470.0,470.0,470.0,0
81,470.0,2018-10-05 11:30:00+05:30,470.0,470.0,470.0,0
82,485.0,2018-10-05 11:45:00+05:30,485.0,470.0,470.0,150
83,490.0,2018-10-05 12:00:00+05:30,490.0,485.0,485.0,150
84,485.45,2018-10-05 12:15:00+05:30,490.45,485.45,490.0,375
85,479.9,2018-10-05 12:30:00+05:30,485.45,479.9,485.45,150
86,479.9,2018-10-05 12:45:00+05:30,479.9,479.9,479.9,0
87,479.9,2018-10-05 13:00:00+05:30,479.9,479.9,479.9,0
88,479.9,2018-10-05 13:15:00+05:30,479.9,479.9,479.9,0
89,479.9,2018-10-05 13:30:00+05:30,479.9,479.9,479.9,0
90,479.9,2018-10-05 13:45:00+05:30,479.9,479.9,479.9,0
91,479.9,2018-10-05 14:00:00+05:30,479.9,479.9,479.9,0
92,479.9,2018-10-05 14:15:00+05:30,479.9,479.9,479.9,0
93,479.9,2018-10-05 14:30:00+05:30,479.9,479.9,479.9,0
94,469.05,2018-10-05 14:45:00+05:30,479.9,469.05,479.9,150
95,469.05,2018-10-05 15:00:00+05:30,469.05,469.05,469.05,0
96,469.05,2018-10-05 15:15:00+05:30,469.05,469.05,469.05,0
97,600.0,2018-10-08 10:30:00+05:30,600.0,600.0,600.0,75
98,600.0,2018-10-08 10:45:00+05:30,600.0,600.0,600.0,0
99,600.0,2018-10-08 11:00:00+05:30,600.0,600.0,600.0,0
100,558.9,2018-10-08 11:15:00+05:30,600.0,552.3,600.0,300
101,572.55,2018-10-08 11:30:00+05:30,572.55,558.9,558.9,300
102,572.55,2018-10-08 11:45:00+05:30,572.55,572.55,572.55,0
103,572.55,2018-10-08 12:00:00+05:30,572.55,572.55,572.55,0
104,572.55,2018-10-08 12:15:00+05:30,572.55,572.55,572.55,0
105,572.55,2018-10-08 12:30:00+05:30,572.55,572.55,572.55,0
106,572.55,2018-10-08 12:45:00+05:30,572.55,572.55,572.55,0
107,582.05,2018-10-08 13:00:00+05:30,582.05,572.55,572.55,75
108,600.0,2018-10-08 13:15:00+05:30,600.0,582.05,582.05,75
109,600.0,2018-10-08 13:30:00+05:30,600.0,600.0,600.0,0
110,600.0,2018-10-08 13:45:00+05:30,600.0,600.0,600.0,0
111,600.0,2018-10-08 14:00:00+05:30,600.0,600.0,600.0,0
112,600.0,2018-10-08 14:15:00+05:30,600.0,600.0,600.0,0
113,665.0,2018-10-08 14:30:00+05:30,665.0,600.0,600.0,75
114,665.0,2018-10-08 14:45:00+05:30,665.0,665.0,665.0,0
115,542.95,2018-10-08 15:00:00+05:30,665.0,536.0,665.0,375
116,540.0,2018-10-08 15:15:00+05:30,542.95,538.3,542.95,300
117,554.45,2018-10-09 09:15:00+05:30,554.45,539.15,539.15,225
118,554.45,2018-10-09 09:30:00+05:30,554.45,554.45,554.45,0
119,554.45,2018-10-09 09:45:00+05:30,554.45,554.45,554.45,0
120,568.15,2018-10-09 10:00:00+05:30,568.15,554.45,554.45,150
121,561.4,2018-10-09 10:15:00+05:30,568.15,561.4,568.15,75
122,561.4,2018-10-09 10:30:00+05:30,561.4,561.4,561.4,0
123,561.4,2018-10-09 10:45:00+05:30,561.4,561.4,561.4,0
124,561.4,2018-10-09 11:00:00+05:30,561.4,561.4,561.4,0
125,561.4,2018-10-09 11:15:00+05:30,561.4,561.4,561.4,0
126,561.4,2018-10-09 11:30:00+05:30,561.4,561.4,561.4,0
127,561.4,2018-10-09 11:45:00+05:30,561.4,561.4,561.4,0
128,561.4,2018-10-09 12:00:00+05:30,561.4,561.4,561.4,0
129,561.4,2018-10-09 12:15:00+05:30,561.4,561.4,561.4,0
130,561.4,2018-10-09 12:30:00+05:30,561.4,561.4,561.4,0
131,561.4,2018-10-09 12:45:00+05:30,561.4,561.4,561.4,0
132,561.4,2018-10-09 13:00:00+05:30,561.4,561.4,561.4,0
133,561.4,2018-10-09 13:15:00+05:30,561.4,561.4,561.4,0
134,561.4,2018-10-09 13:30:00+05:30,561.4,561.4,561.4,0
135,561.4,2018-10-09 13:45:00+05:30,561.4,561.4,561.4,0
136,561.4,2018-10-09 14:00:00+05:30,561.4,561.4,561.4,0
137,561.4,2018-10-09 14:15:00+05:30,561.4,561.4,561.4,0
138,561.4,2018-10-09 14:30:00+05:30,561.4,561.4,561.4,0
139,561.4,2018-10-09 14:45:00+05:30,561.4,561.4,561.4,0
140,561.4,2018-10-09 15:00:00+05:30,561.4,561.4,561.4,0
141,561.4,2018-10-09 15:15:00+05:30,561.4,561.4,561.4,0
142,553.4,2018-10-10 09:45:00+05:30,553.4,553.4,553.4,75
143,553.4,2018-10-10 10:00:00+05:30,553.4,553.4,553.4,0
144,553.4,2018-10-10 10:15:00+05:30,553.4,553.4,553.4,0
145,553.4,2018-10-10 10:30:00+05:30,553.4,553.4,553.4,0
146,553.4,2018-10-10 10:45:00+05:30,553.4,553.4,553.4,0
147,553.4,2018-10-10 11:00:00+05:30,553.4,553.4,553.4,0
148,553.4,2018-10-10 11:15:00+05:30,553.4,553.4,553.4,0
149,553.4,2018-10-10 11:30:00+05:30,553.4,553.4,553.4,0
150,553.4,2018-10-10 11:45:00+05:30,553.4,553.4,553.4,0
151,553.4,2018-10-10 12:00:00+05:30,553.4,553.4,553.4,0
152,553.4,2018-10-10 12:15:00+05:30,553.4,553.4,553.4,0
153,553.4,2018-10-10 12:30:00+05:30,553.4,553.4,553.4,0
154,553.4,2018-10-10 12:45:00+05:30,553.4,553.4,553.4,0
155,553.4,2018-10-10 13:00:00+05:30,553.4,553.4,553.4,0
156,553.4,2018-10-10 13:15:00+05:30,553.4,553.4,553.4,0
157,495.2,2018-10-10 13:30:00+05:30,553.4,495.2,553.4,375
158,495.2,2018-10-10 13:45:00+05:30,495.2,495.2,495.2,0
159,505.85,2018-10-10 14:00:00+05:30,505.85,495.2,495.2,150
160,505.85,2018-10-10 14:15:00+05:30,505.85,505.85,505.85,0
161,505.85,2018-10-10 14:30:00+05:30,505.85,505.85,505.85,0
162,489.55,2018-10-10 14:45:00+05:30,505.85,489.55,505.85,225
163,489.55,2018-10-10 15:00:00+05:30,489.55,489.55,489.55,0
164,489.55,2018-10-10 15:15:00+05:30,489.55,489.55,489.55,0
165,625.95,2018-10-11 13:45:00+05:30,625.95,625.95,625.95,75
166,646.15,2018-10-11 14:00:00+05:30,646.15,625.95,625.95,75
167,646.15,2018-10-11 14:15:00+05:30,646.15,646.15,646.15,0
168,646.15,2018-10-11 14:30:00+05:30,646.15,646.15,646.15,0
169,646.15,2018-10-11 14:45:00+05:30,646.15,646.15,646.15,0
170,646.15,2018-10-11 15:00:00+05:30,646.15,646.15,646.15,0
171,646.15,2018-10-11 15:15:00+05:30,646.15,646.15,646.15,0
172,566.9,2018-10-12 09:30:00+05:30,566.9,566.9,566.9,75
173,566.9,2018-10-12 09:45:00+05:30,566.9,566.9,566.9,0
174,566.9,2018-10-12 10:00:00+05:30,566.9,566.9,566.9,0
175,566.9,2018-10-12 10:15:00+05:30,566.9,566.9,566.9,0
176,566.9,2018-10-12 10:30:00+05:30,566.9,566.9,566.9,0
177,521.2,2018-10-12 10:45:00+05:30,566.9,521.2,566.9,150
178,521.2,2018-10-12 11:00:00+05:30,521.2,521.2,521.2,0
179,521.2,2018-10-12 11:15:00+05:30,521.2,521.2,521.2,0
180,521.2,2018-10-12 11:30:00+05:30,521.2,521.2,521.2,0
181,521.2,2018-10-12 11:45:00+05:30,521.2,521.2,521.2,0
182,521.2,2018-10-12 12:00:00+05:30,521.2,521.2,521.2,0
183,521.2,2018-10-12 12:15:00+05:30,521.2,521.2,521.2,0
184,521.2,2018-10-12 12:30:00+05:30,521.2,521.2,521.2,0
185,521.2,2018-10-12 12:45:00+05:30,521.2,521.2,521.2,0
186,521.2,2018-10-12 13:00:00+05:30,521.2,521.2,521.2,0
187,521.2,2018-10-12 13:15:00+05:30,521.2,521.2,521.2,0
188,521.2,2018-10-12 13:30:00+05:30,521.2,521.2,521.2,0
189,521.2,2018-10-12 13:45:00+05:30,521.2,521.2,521.2,0
190,521.2,2018-10-12 14:00:00+05:30,521.2,521.2,521.2,0
191,521.2,2018-10-12 14:15:00+05:30,521.2,521.2,521.2,0
192,521.2,2018-10-12 14:30:00+05:30,521.2,521.2,521.2,0
193,521.2,2018-10-12 14:45:00+05:30,521.2,521.2,521.2,0
194,521.2,2018-10-12 15:00:00+05:30,521.2,521.2,521.2,0
195,521.2,2018-10-12 15:15:00+05:30,521.2,521.2,521.2,0
196,530.0,2018-10-15 10:30:00+05:30,530.0,530.0,530.0,75
197,530.0,2018-10-15 10:45:00+05:30,530.0,530.0,530.0,75
198,530.0,2018-10-15 11:00:00+05:30,530.0,530.0,530.0,0
199,530.0,2018-10-15 11:15:00+05:30,530.0,530.0,530.0,0
200,530.0,2018-10-15 11:30:00+05:30,530.0,530.0,530.0,0
201,530.0,2018-10-15 11:45:00+05:30,530.0,530.0,530.0,0
202,530.0,2018-10-15 12:00:00+05:30,530.0,530.0,530.0,0
203,530.0,2018-10-15 12:15:00+05:30,530.0,530.0,530.0,0
204,530.0,2018-10-15 12:30:00+05:30,530.0,530.0,530.0,0
205,530.0,2018-10-15 12:45:00+05:30,530.0,530.0,530.0,0
206,530.0,2018-10-15 13:00:00+05:30,530.0,530.0,530.0,0
207,530.0,2018-10-15 13:15:00+05:30,530.0,530.0,530.0,0
208,530.0,2018-10-15 13:30:00+05:30,530.0,530.0,530.0,0
209,530.0,2018-10-15 13:45:00+05:30,530.0,530.0,530.0,0
210,530.0,2018-10-15 14:00:00+05:30,530.0,530.0,530.0,0
211,530.0,2018-10-15 14:15:00+05:30,530.0,530.0,530.0,0
212,530.0,2018-10-15 14:30:00+05:30,530.0,530.0,530.0,0
213,530.0,2018-10-15 14:45:00+05:30,530.0,530.0,530.0,0
214,530.0,2018-10-15 15:00:00+05:30,530.0,530.0,530.0,0
215,530.0,2018-10-15 15:15:00+05:30,530.0,530.0,530.0,0
216,400.0,2018-10-16 15:00:00+05:30,402.0,400.0,400.0,450
217,400.0,2018-10-16 15:15:00+05:30,400.0,400.0,400.0,0
218,340.05,2018-10-17 09:15:00+05:30,340.05,340.05,340.05,75
219,335.35,2018-10-17 09:30:00+05:30,340.05,335.35,340.05,150
220,360.15,2018-10-17 09:45:00+05:30,360.15,335.35,335.35,750
221,362.1,2018-10-17 10:00:00+05:30,363.25,360.15,360.15,1275
222,362.1,2018-10-17 10:15:00+05:30,362.1,362.1,362.1,0
223,370.0,2018-10-17 10:30:00+05:30,370.0,362.1,362.1,75
224,370.0,2018-10-17 10:45:00+05:30,370.0,370.0,370.0,0
225,370.0,2018-10-17 11:00:00+05:30,370.0,370.0,370.0,0
226,375.0,2018-10-17 11:15:00+05:30,375.0,370.0,370.0,600
227,375.0,2018-10-17 11:30:00+05:30,375.0,375.0,375.0,0
228,390.0,2018-10-17 11:45:00+05:30,390.0,375.0,375.0,225
229,374.0,2018-10-17 12:00:00+05:30,390.0,374.0,390.0,900
230,374.0,2018-10-17 12:15:00+05:30,374.0,374.0,374.0,0
231,374.0,2018-10-17 12:30:00+05:30,374.0,374.0,374.0,0
232,374.0,2018-10-17 12:45:00+05:30,374.0,374.0,374.0,0
233,374.0,2018-10-17 13:00:00+05:30,374.0,374.0,374.0,0
234,405.35,2018-10-17 13:15:00+05:30,405.7,374.0,374.0,375
235,405.35,2018-10-17 13:30:00+05:30,405.35,405.35,405.35,0
236,405.35,2018-10-17 13:45:00+05:30,405.35,405.35,405.35,0
237,405.35,2018-10-17 14:00:00+05:30,405.35,405.35,405.35,0
238,405.35,2018-10-17 14:15:00+05:30,405.35,405.35,405.35,0
239,405.35,2018-10-17 14:30:00+05:30,405.35,405.35,405.35,0
240,405.35,2018-10-17 14:45:00+05:30,405.35,405.35,405.35,0
241,492.85,2018-10-17 15:00:00+05:30,492.85,405.35,405.35,225
242,492.85,2018-10-17 15:15:00+05:30,492.85,492.85,492.85,0
243,571.0,2018-10-22 09:15:00+05:30,579.55,571.0,579.55,1500
244,585.0,2018-10-22 09:30:00+05:30,585.0,571.0,571.0,2100
245,585.0,2018-10-22 09:45:00+05:30,585.0,585.0,585.0,0
246,585.0,2018-10-22 10:00:00+05:30,585.0,585.0,585.0,0
247,585.0,2018-10-22 10:15:00+05:30,585.0,585.0,585.0,0
248,585.0,2018-10-22 10:30:00+05:30,585.0,585.0,585.0,0
249,585.0,2018-10-22 10:45:00+05:30,585.0,585.0,585.0,0
250,585.0,2018-10-22 11:00:00+05:30,585.0,585.0,585.0,0
251,581.45,2018-10-22 11:15:00+05:30,585.0,581.45,585.0,75
252,581.45,2018-10-22 11:30:00+05:30,581.45,581.45,581.45,0
253,570.0,2018-10-22 11:45:00+05:30,581.45,570.0,581.45,1350
254,570.0,2018-10-22 12:00:00+05:30,570.0,570.0,570.0,0
255,570.0,2018-10-22 12:15:00+05:30,570.0,570.0,570.0,0
256,561.75,2018-10-22 12:30:00+05:30,570.0,561.75,570.0,75
257,561.75,2018-10-22 12:45:00+05:30,561.75,561.75,561.75,0
258,561.75,2018-10-22 13:00:00+05:30,561.75,561.75,561.75,0
259,565.0,2018-10-22 13:15:00+05:30,565.0,561.75,561.75,75
260,565.0,2018-10-22 13:30:00+05:30,565.0,565.0,565.0,0
261,565.0,2018-10-22 13:45:00+05:30,565.0,565.0,565.0,0
262,565.0,2018-10-22 14:00:00+05:30,565.0,565.0,565.0,0
263,580.0,2018-10-22 14:15:00+05:30,580.0,565.0,565.0,75
264,573.0,2018-10-22 14:30:00+05:30,580.0,573.0,580.0,75
265,573.0,2018-10-22 14:45:00+05:30,573.0,573.0,573.0,0
266,573.0,2018-10-22 15:00:00+05:30,573.0,573.0,573.0,0
267,573.0,2018-10-22 15:15:00+05:30,573.0,573.0,573.0,0
268,740.0,2018-10-23 14:00:00+05:30,740.0,740.0,740.0,75
269,740.0,2018-10-23 14:15:00+05:30,740.0,740.0,740.0,0
